"VIN","StockNumber","Make","Model","ModelYear","Trim","BodyStyle","Mileage","EngineDescription","Cylinders","FuelType","Transmission","Price","ExteriorColor","InteriorColor","OptionText","Description","images"
"1GNEK13V23R278807","13607","Chevrolet","Tahoe","2003","","Sport Utility","0","V8 4.8L","8-Cylinder","Gasoline","Automatic","8950","Gray","Gray","Front air conditioning, Center Console, Power steering, Steering wheel: tilt-only, ABS: 4-wheel, Axle ratio: 3.73, Power, Clock, Radio: AM/FM, Tachometer, Daytime running lights, Headlights: Auto on/off, 16 Inch Wheels, Front wipers: intermittent, Roof rack, Front airbags: dual, Power door locks, Front seat type: split-bench, Type: split-bench","2003 chevy tahoe<br/>This Tahoe is a very nice clean vehicle<br/>It runs and drives like new at a fraction of the price<br/>Please give us a call for more details. 253-838-5534","http://cimages2.carsforsale.com/329374/1GNEK13V23R278807_1.jpg?dt=073120120347,http://cimages2.carsforsale.com/329374/1GNEK13V23R278807_2.jpg?dt=073120120346,http://cimages2.carsforsale.com/329374/1GNEK13V23R278807_3.jpg?dt=073120120346"
"JM1CR293070147389","13611","Mazda","5","2007","Grand Touring","MiniVan","0","I4 2.3L","4-Cylinder","Gasoline","Automatic","13750","Silver","Gray","Adjustable rear headrests: height adjustable, Air filtration, Cargo area light, Floor Mat Material: carpet, Floor Mats: front, Front air conditioning zones: single, Front headrests: height adjustable, Number of front headrests: 2, Number of rear headrests: 2, Number of third row headrests: 2, Reading lights: front and rear, Rear floor mats, Audio controls on steering wheel, Center console: front console with storage, Cruise control, Cupholders: front, rear and third row, Door pockets: front, Front power outlet: 12V, Multi-function remote, Power steering: speed-proportional, Remote trunk release, Steering wheel mounted controls: cruise controls, Steering wheel: tilt and telescopic, Storage: front seatback, ABS: 4-wheel, Braking assist, front wheel drive, Electronic brakeforce distribution, Front Arm Type: lower control arms, Front Spring Type: coil springs, Front Stabilizer Bar, Front Suspension Classification: independent, Front Suspension Type: MacPherson struts, Front brake diameter: 11.8, Front brake width: 1.0, Front brakes: ventilated disc, Rear Spring Type: coil springs, Rear Stabilizer Bar, Rear Suspension Classification: independent, Rear Suspension Type: multi-link, Rear brake diameter: 11.9, Rear brake width: 0.4, Rear brakes: disc, Stabilizer bar(s): front and rear, Antenna Type: mast, Clock, Radio: AM/FM, Tachometer, Warnings and reminders: low fuel level, Rear door type: liftgate, Midyear release: no, Prefix, Size: temporary, Spare Wheel Rim Type: steel, Type: all season, Front wipers: intermittent, One-touch windows: 1, Power windows, Rear defogger, Rear wiper: intermittent, 2-stage unlocking: remote, Child safety locks, Child seat anchors, Engine immobilizer, Exterior mirrors: power, Front airbags: dual, Passenger airbag deactivation: occupant sensing deactivation, Power door locks: remote, Side airbags: front, Side curtain airbags: front, rear and third row, Vanity mirrors: dual, one-piece folding, Front seat type: bucket, Height adjustable, Rear heat: vents, Seatbelt force limiters: front, Seatbelt pretensioners: front, Type: 50-50 split bench, Type: captains chairs","2007 Mazda 5<br/>This Mazda 5 is very clean and nice<br/>It has a automatic transmission<br/>Power windows and door locks<br/>Very nice stereo system<br/>And much more. Call for more details. 253-838-5534","http://cimages2.carsforsale.com/329374/JM1CR293070147389_1.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/JM1CR293070147389_2.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/JM1CR293070147389_3.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/JM1CR293070147389_4.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/JM1CR293070147389_5.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/JM1CR293070147389_6.jpg?dt=072820120348,http://cimages2.carsforsale.com/329374/JM1CR293070147389_7.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/JM1CR293070147389_8.jpg?dt=071220120346,http://cimages2.carsforsale.com/329374/JM1CR293070147389_9.jpg?dt=071220120346"
"1G2ZG57N384215950","13625","Pontiac","G6","2008","","Sedan","0","V6 3.5L OHV","6-Cylinder","Gasoline","Automatic","11999","Liquid Silver Metallic","Black","Bumper color: body-color, Door handle color: body-color, Exhaust tip color: stainless-steel, Mirror color: black, Adjustable rear headrests: height adjustable, Front air conditioning, Front air conditioning zones: single, Front headrests: height adjustable, Number of front headrests: 2, Number of rear headrests: 2, Reading lights: front, Center console: front console with armrest, Center console: front console with storage, Console lighting, Cruise control: adaptive, Cupholders: front and rear, Door pockets: front, Front power outlet: 12V, Keyless entry: Intelligent Key, Multi-function remote, Power steering: electric, Remote trunk release, Steering wheel: tilt and telescopic, Storage: front seatback, ABS: 4-wheel, Front Arm Type: lower control arms, Front Spring Type: coil springs, Front Stabilizer Bar: diameter 21 mm, Front Suspension Classification: independent, Front Suspension Type: MacPherson struts, Front brake diameter: 10.9, Front brakes: ventilated disc, Rear Arm Type: lateral links, Rear Shock Type: gas shock absorbers, Rear Spring Type: coil springs, Rear Stabilizer Bar: diameter 19.1 mm, Rear Suspension Classification: independent, Rear Suspension Type: multi-link, Rear brake diameter: 10.6, Rear brakes: disc, Rear suspension type: trailing arms, Traction control, Antenna Type: element, Audio security system, Auxiliary audio input: MP3, External temperature display, In-Dash CD: single disc, Radio Data System, Radio: AM/FM, Satellite communications: OnStar, Speed Sensitive Volume Control, Tachometer, Total Number of Speakers: 6, Trip computer, Warnings and reminders: low fuel level, Daytime running lights, Headlights: auto delay off, Mount Location: inside, Rim type: steel, Size: temporary, Spare Wheel Rim Type: steel, Type: all season, Wheel covers: full, Front wipers: intermittent, Front wipers: speed sensitive, One-touch windows: 1, Power windows, Rear defogger, Tinted, 2-stage unlocking, Child safety locks, Child seat anchors: LATCH system, Emergency interior trunk release, Engine immobilizer, Exterior mirrors: power, Front airbags: dual, Passenger airbag deactivation: occupant sensing deactivation, Power door locks: remote, Side airbags: front, Side curtain airbags: front and rear, Theft-Deterrent System, Vanity mirrors: dual, Adjustable lumbar support, split folding, Front seat type: bucket, Height adjustable, Manual Adjustments: 4, Manual adjustments: 4, Rear center seatbelt: 3-point, Seatbelt force limiters: front, Seatbelt pretensioners: front, Type: 60-40 split bench, Upholstery: cloth","What a wonderful vehicle <br/>2008 Pontiac g6 gt<br/>All options<br/>Super sound system <br/>And much more  call for more details. 253-838-5534","http://cimages2.carsforsale.com/329374/1G2ZG57N384215950_1.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/1G2ZG57N384215950_2.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/1G2ZG57N384215950_3.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/1G2ZG57N384215950_4.jpg?dt=072820120348,http://cimages2.carsforsale.com/329374/1G2ZG57N384215950_5.jpg?dt=072820120348,http://cimages2.carsforsale.com/329374/1G2ZG57N384215950_6.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/1G2ZG57N384215950_7.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/1G2ZG57N384215950_8.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/1G2ZG57N384215950_9.jpg?dt=072820120348,http://cimages2.carsforsale.com/329374/1G2ZG57N384215950_10.jpg?dt=072820120347"
"5GCZ23D83S829080","13626","Saturn","VUE","2003","","Unspecified","0","4 CYL","","Unspecified","5 Speed Manual","5350","Black","Unspecified","","2003 SATURN VUE <br/>BLACK WITH GRAY INTERIOR<br/>5 SPEED TRANSMISSION<br/>THIS IS A VERY NICE VEHICLE AT A VERY NICE PRICE   253-486-2650","http://cimages2.carsforsale.com/329374/9EAADF0C-EE19-4EA9-A75C-BA045D17EE9A_1.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/9EAADF0C-EE19-4EA9-A75C-BA045D17EE9A_2.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/9EAADF0C-EE19-4EA9-A75C-BA045D17EE9A_3.jpg?dt=072820120346,http://cimages2.carsforsale.com/329374/9EAADF0C-EE19-4EA9-A75C-BA045D17EE9A_4.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/9EAADF0C-EE19-4EA9-A75C-BA045D17EE9A_5.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/9EAADF0C-EE19-4EA9-A75C-BA045D17EE9A_6.jpg?dt=072820120347"
"3C8FY68805T576146","13629","Chrysler","PT Cruiser","2005","Limited","Sport Utility","0","I4 2.4L","4-Cylinder","Gasoline","Automatic","7950","White","Unspecified","Front air conditioning, Front air conditioning zones: single, Front air conditioning: climate control, Steering wheel trim: leather, Center console: front console with storage, Cruise control, Power steering, Steering wheel: tilt-only, Universal garage door opener, Cassette, Clock, In-Dash CD: single disc, Radio: AM/FM, Tachometer, Front fog lights, 16 Inch Wheels, Alloy Wheels, Front wipers: intermittent, Power windows, Privacy glass, Rear defogger, Rear wiper: intermittent, Anti-theft alarm system, Exterior mirrors: power, Front airbags: dual, Power door locks: remote, Side airbags: front, split folding, Front seat type: bucket, Passenger Seating: 5, Power adjustments","THIS IS A VERY RARE HARD TO FIND PT<br/>WHITE WOODY<br/>LIMITED PACKAGE<br/>LEATHER INTERIOR<br/>POWER MOON ROOF<br/>AND LOW MILE<br/>IF YOU IN THE MARKET CALL FOR MORE DETAILS   253-838-5534","http://cimages2.carsforsale.com/329374/3C8FY68805T576146_1.jpg?dt=072820120346,http://cimages2.carsforsale.com/329374/3C8FY68805T576146_2.jpg?dt=072820120346,http://cimages2.carsforsale.com/329374/3C8FY68805T576146_3.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/3C8FY68805T576146_4.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/3C8FY68805T576146_5.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/3C8FY68805T576146_6.jpg?dt=072820120346,http://cimages2.carsforsale.com/329374/3C8FY68805T576146_7.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/3C8FY68805T576146_8.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/3C8FY68805T576146_9.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/3C8FY68805T576146_10.jpg?dt=072820120347"
"23CHD46R7XH759548","13639","Chrysler","Concorde","2003","","Unspecified","0","","","Unspecified","Automatic","2650","Black","Unspecified","","2003 CHRYSLER CONCORD<br/>VERY CLEAN AND A DREAM TO DRIVE<br/>ALL OPTIONS LEATHER INTERIOR   POWER MOON ROOF ETC<br/>                                                                                                      CALL FOR MORE DETAILS  253-838-5534","http://cimages2.carsforsale.com/329374/09064E9E-5ED8-4F21-B17A-362764AE30FF_1.jpg?dt=071220120345,http://cimages2.carsforsale.com/329374/09064E9E-5ED8-4F21-B17A-362764AE30FF_2.jpg?dt=071220120346,http://cimages2.carsforsale.com/329374/09064E9E-5ED8-4F21-B17A-362764AE30FF_3.jpg?dt=071220120345,http://cimages2.carsforsale.com/329374/09064E9E-5ED8-4F21-B17A-362764AE30FF_4.jpg?dt=071220120345"
"3FAFP13P11R165633","165633","Ford","Escort","2001","","Sedan","0","I4 2L SOHC","4-Cylinder","Gasoline","Automatic","3650","Unspecified","Unspecified","Center Console, Power steering, Power, Cassette, Radio: AM/FM, 14 Inch Wheels, Rim type: steel, Front wipers: intermittent, Tinted, Front airbags: dual, Front seat type: bucket, Type: split-bench, Upholstery: cloth","IF YOUR IN THE MARKET FOR A GREAT COMPACT VEHICLE THAT IS EASY TO DRIVE AND GETS GREAT MILEAGE TAKE A LOOK AT THIS ESCORT<br/> ITS VERY CLEAN<br/> GREAT GAS MILEAGE<br/> AUTOMATIC TRANSMISSION<br/> FUN TO DRIVE<br/> EASY TO PARK AND MUCH MORE<br/>                                                       CALL FOR MORE DETAILS  253-838-5534","http://cimages2.carsforsale.com/329374/3FAFP13P11R165633_1.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/3FAFP13P11R165633_2.jpg?dt=072820120346,http://cimages2.carsforsale.com/329374/3FAFP13P11R165633_3.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/3FAFP13P11R165633_4.jpg?dt=072820120346,http://cimages2.carsforsale.com/329374/3FAFP13P11R165633_5.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/3FAFP13P11R165633_6.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/3FAFP13P11R165633_7.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/3FAFP13P11R165633_8.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/3FAFP13P11R165633_9.jpg?dt=071220120346"
"1FTHX25G6KKB74856","13081","Ford","F250","1989","","Pickup","1","V8","8-Cylinder","Gasoline","Automatic","5950","Red","Black","Power Steering, Power, 16 Inch Wheels, Tinted","1977 chev shorty <br/>v8 <br/>automatic<br/>new paint<br/>low but not slow<br/>this is a very nice clean truck, that turns heads where ever it goes<br/>                                                                                                                    call for more details 253-838-5534","http://cimages2.carsforsale.com/329374/1FTHX25G6KKB74856_1.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FTHX25G6KKB74856_2.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/1FTHX25G6KKB74856_3.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FTHX25G6KKB74856_4.jpg?dt=071820120345"
"2GCEC19T531226401","13366","Chevrolet","Silverado 1500","2003","LS","Pickup","1","V8 5.3L","8-Cylinder","Gasoline","Automatic","12499","Black","Black","Bumper color: chrome, Front air conditioning, Front air conditioning zones: dual, Power steering, Steering wheel: tilt-only, ABS: 4-wheel, Power, Clock, Radio: AM/FM, Tachometer, Trip computer, Daytime running lights, Exterior entry lights, Headlights: Auto on/off, Rear door type: side-hinged fourth door, 16 Inch Wheels, Front wipers: intermittent, Front airbags: dual, Type: bench, Type: split-bench","This X-tended cab '03 Silverado 1500 LS is one good-looking work horse! In keeping with Silverado tradition, this truck maintains its reputation as a solid workhorse while still producing a comfortable ride. It's impossible to ignore the overall quality of this Silverado 1500, and anyone who needs a truck for work - or just likes riding high on the road - will find it hard not to enjoy what this Chevy has to offer. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership!","http://cimages2.carsforsale.com/329374/2GCEC19T531226401_1.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/2GCEC19T531226401_2.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/2GCEC19T531226401_3.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/2GCEC19T531226401_4.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/2GCEC19T531226401_5.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/2GCEC19T531226401_6.jpg?dt=071820120347,http://cimages2.carsforsale.com/329374/2GCEC19T531226401_7.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/2GCEC19T531226401_8.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/2GCEC19T531226401_9.jpg?dt=071820120346"
"KNDMB23336606504","13400","Kia","Sedona","2006","Passenger Van","MiniVan","1","","6-Cylinder","Gasoline","Automatic","9999","White","Gray","","THIS SEDONA IS IN VERY CLEAN AND NICE , AND DRIVES LIKE NEW<br/> IF YOUR IN THE MARKET FOR A NICE CLEAN VAN THIS IS ONE YOU WILL WANT TO SEE AND DRIVE TO UNDERSTAND WHAT A GREAT VEHICLE THIS IS AND HOW NICE IT DRIVES    PLEASE CALL FOR MORE DETAILS    253-838-5534","http://cimages2.carsforsale.com/329374/KNDMB23336606504_1.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDMB23336606504_2.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDMB23336606504_3.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/KNDMB23336606504_4.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDMB23336606504_5.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/KNDMB23336606504_6.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDMB23336606504_7.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/KNDMB23336606504_8.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDMB23336606504_9.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/KNDMB23336606504_10.jpg?dt=071820120345"
"1FMDU35P0TZB77446","13467","Ford","Explorer","1996","","Sport Utility","0","V8 5L","8-Cylinder","Gasoline","Automatic","3799","White","Gray","Skid plate(s), Front air conditioning, Steering wheel trim: leather, Cruise control, Power steering, Remote trunk release, Steering wheel: tilt-only, ABS: 4-wheel, Power, Radio: AM/FM, Tachometer, Exterior entry lights, 15 Inch Wheels, Alloy Wheels, Front wipers: intermittent, Power windows, Privacy glass, Rear defogger, Rear wiper, Exterior mirrors: power, Front airbags: dual, Power door locks","IF YOUR LOOKING FOR A SUV THAT IS IN GREAT CONDITION AT A VERY AFFORDABLE PRICE, LOOK AT THIS EXPLORER<br/> AUTOMATIC TRANSMISSION<br/> FULL LEATHER INTERIOR, THAT IS IN VERY NICE CONDITION<br/> 4 WHEEL DRIVE, AND TONS MORE, THIS IS A VEHICLE THAT IS IN EXTREMELY GOOD CONDITION INSIDE AND OUT<br/>                 <br/>                                   CALL FOR MORE DETAILS  253-838-5534","http://cimages2.carsforsale.com/329374/1FMDU35P0TZB77446_1.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FMDU35P0TZB77446_2.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FMDU35P0TZB77446_3.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FMDU35P0TZB77446_4.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FMDU35P0TZB77446_5.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FMDU35P0TZB77446_6.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FMDU35P0TZB77446_7.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/1FMDU35P0TZB77446_8.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FMDU35P0TZB77446_9.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FMDU35P0TZB77446_10.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/1FMDU35P0TZB77446_11.jpg?dt=071820120346"
"KNDJC733735030453","13538","Kia","Sorento","2003","EX","Sport Utility","0","V6 3.5L","6-Cylinder","Gasoline","Automatic","9950","Blue","Unspecified","Skid plate(s), Front air conditioning, Center Console, Cruise control, Overhead console, Power steering, Steering wheel: tilt-only, Axle ratio: 4.67, Limited slip differential: rear, Power, Clock, In-Dash CD: single disc, Premium Brand, Radio: AM/FM, Tachometer, Exterior entry lights, 16 Inch Wheels, Front wipers: intermittent, Power windows, Privacy glass, Rear defogger, Rear wiper, Exterior mirrors: heated, Exterior mirrors: power, Front airbags: dual, Head airbags: front and rear, Power door locks, Front seat type: bucket, Type: split-bench, Upholstery: cloth","2003 KIA SORENTO EX 4+4<br/> IF YOUR IN THE MARKET FOR A SUPER NICE CLEAN SUV  TAKE A CLOSE LOOK AT THIS SORENTO EX<br/> V6 MOTOR<br/> AUTOMATIC TRANSMISSION<br/> 4 WHEEL DRIVE<br/> FLAWLESS LEATHER INTERIOR AND A HOLE LOT MORE   CALL FOR MORE DETAILS   253-838-5534","http://cimages2.carsforsale.com/329374/KNDJC733735030453_1.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDJC733735030453_2.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDJC733735030453_3.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDJC733735030453_4.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/KNDJC733735030453_5.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/KNDJC733735030453_6.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDJC733735030453_7.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDJC733735030453_8.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDJC733735030453_9.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDJC733735030453_10.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDJC733735030453_11.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/KNDJC733735030453_12.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/KNDJC733735030453_13.jpg?dt=071820120346"
"1FTRX17W03KA87507","13565","Ford","F150","2003","Lariat","Pickup","0","V8 4.6L","8-Cylinder","Gasoline","Automatic","8975","Tan","Black","Bumper color: chrome, Front air conditioning, Power steering, ABS: 4-wheel, Axle ratio: 3.08, Power, Clock, Radio: AM/FM, Exterior entry lights, Rear door type: side-hinged fourth door, Front wipers: intermittent, Front airbags: dual, Type: split-bench","WE ARE PROUD TO BE ABLE TO OFFER YOU A 2003 FORD F150 IN THIS CONDITION. THIS TRUCK IS PERFECT IN EVERY ASPECT.<br/>IT HAS LEATHER INTERIOR<br/>POWER SEAT<br/>FACTORY UP GRADED SOUND SYSTEM<br/>FACTORY VISOR VOICE MEMO RECORDER AND TONS MORE PLEASE CALL FOR DETAILS   253-838-5534","http://cimages2.carsforsale.com/329374/1FTRX17W03KA87507_1.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FTRX17W03KA87507_2.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/1FTRX17W03KA87507_3.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/1FTRX17W03KA87507_4.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FTRX17W03KA87507_5.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/1FTRX17W03KA87507_6.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FTRX17W03KA87507_7.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FTRX17W03KA87507_8.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/1FTRX17W03KA87507_9.jpg?dt=071820120345"
"5N1AR18W25C723116","13638","Nissan","Pathfinder","2005","LE","Sport Utility","0","V6 4L","6-Cylinder","Gasoline","Automatic","15999","Green","Black","Front air conditioning: climate control, Center console: front console with storage, Cruise control, Overhead console: with storage, Power steering, Steering wheel: tilt-only, ABS: 4-wheel, Axle ratio: 3.36, Stability control, Traction control, Trailer hitch, Trailer wiring, Clock, Radio: AM/FM, Tachometer, Trip computer, Alloy Wheels, Tire Pressure Monitoring System, Front wipers: intermittent, Power windows, Privacy glass, Rear defogger, Rear wiper: intermittent, Roof rack, Anti-theft alarm system, Exterior mirrors: power, Front airbags: dual, Power door locks: remote, split folding, Front seat type: bucket, Passenger Seating: 7","2005 NISSAN PATHFINDER LE<br/>THIS A ABSOLUTE DIAMOND<br/>OPTIONAL 4 WHEEL DRIVE<br/>ALL POWER OPTIONS<br/>IF YOUR LOOKING FOR A USED PATHFINDER IN NEW CONDITION    GIVE US A CALL FOR MORE DETAILS  253-838-5534","http://cimages2.carsforsale.com/329374/5N1AR18W25C723116_1.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/5N1AR18W25C723116_2.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/5N1AR18W25C723116_3.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/5N1AR18W25C723116_4.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/5N1AR18W25C723116_5.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/5N1AR18W25C723116_6.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/5N1AR18W25C723116_7.jpg?dt=071820120345"
"WBABN334X2JW51222","13642","BMW","3 series","2002","325Ci","Coupe","1","I6 2.5L DOHC","6-Cylinder","Gasoline","5 Speed Manual","0","Jet Black","Black","Front air conditioning, Front air conditioning: automatic climate control, Steering wheel trim: leather, Center Console, Cruise control, Keyless entry, Power steering, Remote trunk release, Steering wheel mounted controls: audio, Steering wheel: tilt and telescopic, ABS: 4-wheel, Power, Stability control, Traction control, In-Dash CD: single disc, Premium Brand, Radio: AM/FM, Tachometer, Trip computer, Daytime running lights, Exterior entry lights, Front fog lights, 16 Inch Wheels, Alloy Wheels, Power windows, Rear defogger, Anti-theft alarm system, Exterior mirrors: heated, Exterior mirrors: power, Front airbags: dual, Head airbags: front, Power door locks, Side airbags: front, Front seat type: bucket, Type: bench, Type: split-bench, Upholstery: vinyl","","http://cimages2.carsforsale.com/329374/WBABN334X2JW51222_1.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/WBABN334X2JW51222_2.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/WBABN334X2JW51222_3.jpg?dt=071820120347,http://cimages2.carsforsale.com/329374/WBABN334X2JW51222_4.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/WBABN334X2JW51222_5.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/WBABN334X2JW51222_6.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/WBABN334X2JW51222_7.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/WBABN334X2JW51222_8.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/WBABN334X2JW51222_9.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/WBABN334X2JW51222_10.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/WBABN334X2JW51222_11.jpg?dt=071820120346"
"5GZCZ23D83S829080","829080","Saturn","VUE","2003","","Sport Utility","10","I4 2.2L DOHC","4-Cylinder","Gasoline","5 Speed Manual","0","Cream White","Light Tan","Front air conditioning, Center Console, Power steering, Steering wheel: tilt-only, Power, Radio: AM/FM, Tachometer, Daytime running lights, Exterior entry lights, 16 Inch Wheels, Rim type: steel, Front wipers: intermittent, Privacy glass, Rear defogger, Rear wiper, Roof rack, Front airbags: dual, Front seat type: bucket, Type: bench, Type: split-bench, Upholstery: cloth","","http://cimages2.carsforsale.com/329374/5GZCZ23D83S829080_1.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/5GZCZ23D83S829080_2.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/5GZCZ23D83S829080_3.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/5GZCZ23D83S829080_4.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/5GZCZ23D83S829080_5.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/5GZCZ23D83S829080_6.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/5GZCZ23D83S829080_7.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/5GZCZ23D83S829080_8.jpg?dt=071820120345,http://cimages2.carsforsale.com/329374/5GZCZ23D83S829080_9.jpg?dt=071820120346,http://cimages2.carsforsale.com/329374/5GZCZ23D83S829080_10.jpg?dt=071820120345"
